asin,name,price,rating,reviews,url,page,keyword,scraped_at
B0FDKSMKPP,-76%,₹1099.00,4.3,4.3,https://aax-eu-zaz.amazon.in/x/c/JC8R0lhioGBe2zCslbKNQz4AAAGemJg_TgoAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICD8qM1c/clv1c_ek-wBPHXJbbQzo7jv87V7tr9Pm8mMtTuxD-yD4gIhIQNpOmjts1qYdvo04xh1AsyOUPHKGpZzumB4HoCJQorpNmGf5AfeRCXefML0kkPJzchIDu9pv3Wvf2_Je934kKw0yw_f7vircegZsGuwsgE44r7a9803VXOYoTwwncK1CYdWnI91gAvy_zA1jS3mTL2pBIM3gjbJ0BaXvD_u9AAsuyfM1ILBM_THKwYqhGdYYbSF4NbA4xsU_mOtd2EENx1nCcWmt2wiaKIb8nmGRt4X8LDeEK5QYAp7IJpKwYMWDpvwEzhCKTieFZhJpvTT1jGmBu7sLQ5wFgtrPCMp1JdK4xnXLVmF-6ta6J_edQPr4-l4PTUDPBpYkww068izD01EQIm2fXts041VUj9tEKTP0BttoKqxBAtTZAQ7veRictAG6rvaL2pAF838rpKJDCHmljIZ7Dws0X7dXxx66qOy5kll6XMco-GiTTggaroc8Jn7z0m7Ss-2afNms5pi66_5qhZoUNYlmkSkgh1jeHMZPPTnL_MziQa58ONC8mvhsmnVDh51qUGXRfC0hnK2hPYGJ8yNft29euVCDkpgGqIn6Gki9whubGT3PoM1LyBkEsw7390xufpPA38bwR1AuyIswq3eXqEfhvfR0MkCCYn1ujTn0vgpE07S_MvI68rV8HT8u9nOFFB2ROt4V3I2VpWq-e1133SuMfMoZp69uB55sBjqYhzmgRu-uW6YKx-sBkw4PXBvHVdO-_qm7vcaZjYyQW99VZiobr5zC1xLHHHmNnsFDZTEeIcMpW5c9BTcui-Xemd_GS1MTt1b-SzZYpBJIXxXO7Mb-0M6zMOw5kx6G1D7hEff57qNKTDGM55vcR3BkzGhk4F4zioIBSfyKfS1zMvDE42C-_k-DbdRrGsAFilwECUqn0uL-k0hfFFjHh_Dzj0apufR-GcoysQY-C1NRNIqV8N2OuvbPWyz8_krx8xdMv8lseZOsFBs4BlM4UxeBJ9tpj2JN2fYJVudebNX2pidWJcH8MmYYUt5L-c62471HmZY-t6CAYwTn_H8eYin6gDF6DIZ7T3xz-mAjUEK0J9Gl8kmaP3E8PWEBtwFY8AeZvFjr8Xiqm1kmuMz4oApPnjtR3XSG1U8Kfw1mU5yuj5IkrdjXNZ6AHqdUjnTE-jV7Lyk5z2m-M4golTjUDfw6Jw_ZxR1Z5kNleCjWC79MJerpAFq9OiItI4jHDRuCTowkH9j462JWfahIjC7XgmaDzTJKuL0KAPQdEsGSIn1nf6M7B9x_3yzJs2HD6SgCUywJLRmq09wSgmFucLKy5o6Hmv6PBFnwgOjLcTBj3pe9mSjD4623s-0EnWJrHqeErtcCiG3nLpsK6SbgPS206vpaqJa6cYufwP7sIY1aIh-ukQxrpCZ1kfZyZ1NaYd8dOPu5-B8n5BFqPfWh_6FxgjjRxkhWb9xHehbWed69OHVXNNNRaNSnxw30id7qcoohybn6ehTQKWwEpAnwZtEGuBl7SksZJXgZJ2wn2BIfPa0mv7j7WZ1H0XIHFQxxbyyNELPqnTSQdEKyYQpwvrMVyDiyJgJwFrfNlK_oBWBHOIphmuKeNI-jJWxkRqJaDd1Pj3LPRATN1dbAhs88WdzF6YwcjCNaWNxVeJ3FRR0YxsPoGyAA42k22le5Suh83W-Z_uwRI6pF6xhKbmdlyv-gLyPkmk3FDRXsr_MAIuOdl353MVMt4FUd3F/https://www.amazon.in/gp/aw/d/B0FDKSMKPP/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=8a688f7887565818bccccc013b38889a&hsa_cr_id=0&qid=1780676574&sr=1-3-dc1129fb-c8d4-4aec-832b-0226c0abeddd&aref=Y9ndZmXqmM&ref_=sbx_s_sparkle_sbtcd_asin_2_bkgd&pd_rd_w=QOlxP&content-id=amzn1.sym.8a57b97d-e631-43f3-bda6-83b652fe6439%3Aamzn1.sym.8a57b97d-e631-43f3-bda6-83b652fe6439&pf_rd_p=8a57b97d-e631-43f3-bda6-83b652fe6439&pf_rd_r=P2P91XEZBJ0CTK63950B&pd_rd_wg=3z2h0&pd_rd_r=aff9c05e-39b0-444d-96ac-45717beae8f0,3,wireless earphones,2026-06-05 21:52:57
B0GN73QQFF,"Portronics Harmonics Z12 in Ear Bluetooth Neckband with Metallic Built & Hall Switch(ON/OFF),Upto 35 Hours Playtime, Gaming/Music Mode, Low Latency, Bluetooth Version 5.3V, Type C Fast Charging(Black)",₹799.00,4.3,(32),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODI3OTI2Njk2NjQ2MzU3OjE3ODA2NzY1NzQ6c3BfYXRmX25leHQ6MzAwOTk3ODgyNzQ2MTMyOjowOjo&url=%2FPortronics-Harmonics-Bluetooth-Neckband-Metallic%2Fdp%2FB0GN73QQFF%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.0m2xLPe6s1aYIL-2B3sBOsJ9ZgTHS-LTv4mVLQocH68oN5-TmFA5Hl9sf-vhdUL7Qgy4A0AHKZXwUOQ8Exlx1DCTzyb8FoKwrA8-Zv-EhQu_TJB636XP7lJVj0llfBuPIqFBvq3r-74tMZZ0ZfNL25BsvfhruZ4V_kO_ZiVhTgLWSIpIiGrlKubwpj3T-k8PNeGqIV7doL3-dRM7P5OpMHceugOvqxffJGLuIFjV2nU.NIlZb4X6IKZnJV07qtOV-nqgB9_l4T-tNXDBKPF925Q%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676574%26aref%3D0rYVwKorX3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=0rYVwKorX3&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0FN7L9JQ1,"Noise Buds N2 Pro Truly Wireless Earbuds with ANC (Up to 32dB), 70H Playtime, Dual Pairing, InstaCharge (10 Min = 200 Min), Bluetooth v6.0, Metallic Finish – Lunar Silver",₹1799.00,3.8,(8.6K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODI3OTI2Njk2NjQ2MzU3OjE3ODA2NzY1NzQ6c3BfYXRmX25leHQ6MzAwODg4MjQxMzI3NzMyOjowOjo&url=%2FNoise-Launched-Wireless-Metallic-Instacharge%2Fdp%2FB0FN7L9JQ1%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.0m2xLPe6s1aYIL-2B3sBOsJ9ZgTHS-LTv4mVLQocH68oN5-TmFA5Hl9sf-vhdUL7Qgy4A0AHKZXwUOQ8Exlx1DCTzyb8FoKwrA8-Zv-EhQu_TJB636XP7lJVj0llfBuPIqFBvq3r-74tMZZ0ZfNL25BsvfhruZ4V_kO_ZiVhTgLWSIpIiGrlKubwpj3T-k8PNeGqIV7doL3-dRM7P5OpMHceugOvqxffJGLuIFjV2nU.NIlZb4X6IKZnJV07qtOV-nqgB9_l4T-tNXDBKPF925Q%26dib_tag%3Dse%26keywords%3Dwireless%2Bearphones%26qid%3D1780676574%26aref%3DlL4d6PlO73%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=lL4d6PlO73&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0F5427M18,"Wireless BT 330 for Sony Xperia 10 V Original Bluetooth CV Wireless Earphone with Deep Bass and Neckband Hands-Free Calling inbuilt with Mic,Hands-Free Call/Music (330W,SA2A,BLK)",₹499.00,N/A,N/A,https://www.amazon.in/Sony-Xperia-10-Bluetooth-Hands-Free/dp/B0F5427M18/ref=sr_1_35?dib=eyJ2IjoiMSJ9.0m2xLPe6s1aYIL-2B3sBOsJ9ZgTHS-LTv4mVLQocH68oN5-TmFA5Hl9sf-vhdUL7Qgy4A0AHKZXwUOQ8Exlx1DCTzyb8FoKwrA8-Zv-EhQu_TJB636XP7lJVj0llfBuPIqFBvq3r-74tMZZ0ZfNL25BsvfhruZ4V_kO_ZiVhTgLWSIpIiGrlKubwpj3T-k8PNeGqIV7doL3-dRM7P5OpMHceugOvqxffJGLuIFjV2nU.NIlZb4X6IKZnJV07qtOV-nqgB9_l4T-tNXDBKPF925Q&dib_tag=se&keywords=wireless+earphones&qid=1780676574,3,wireless earphones,2026-06-05 21:52:57
B0GTG3J2V9,"Earbuds for One-Plus Nord 3 5G Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (54 Hours Case, OPB3R1)",₹679.00,N/A,N/A,https://www.amazon.in/Nord-5G-Bluetooth-Headphones-Earphones/dp/B0GTG3J2V9/ref=sr_1_36?dib=eyJ2IjoiMSJ9.0m2xLPe6s1aYIL-2B3sBOsJ9ZgTHS-LTv4mVLQocH68oN5-TmFA5Hl9sf-vhdUL7Qgy4A0AHKZXwUOQ8Exlx1DCTzyb8FoKwrA8-Zv-EhQu_TJB636XP7lJVj0llfBuPIqFBvq3r-74tMZZ0ZfNL25BsvfhruZ4V_kO_ZiVhTgLWSIpIiGrlKubwpj3T-k8PNeGqIV7doL3-dRM7P5OpMHceugOvqxffJGLuIFjV2nU.NIlZb4X6IKZnJV07qtOV-nqgB9_l4T-tNXDBKPF925Q&dib_tag=se&keywords=wireless+earphones&qid=1780676574,3,wireless earphones,2026-06-05 21:52:57
B0DGPRGP3S,"M19 True Wireless Earbuds with Compatible Bluetooth V5.1, Waterproof Bluetooth Earphones with Mic, Noise-Cancellation, Auto Pairing Bluetooth Headset Pack of 1 - Black",₹599.00,2.5,(3),https://www.amazon.in/Bon-Amis-Compatible-Waterproof-Noise-Cancellation/dp/B0DGPRGP3S/ref=sr_1_37?dib=eyJ2IjoiMSJ9.0m2xLPe6s1aYIL-2B3sBOsJ9ZgTHS-LTv4mVLQocH68oN5-TmFA5Hl9sf-vhdUL7Qgy4A0AHKZXwUOQ8Exlx1DCTzyb8FoKwrA8-Zv-EhQu_TJB636XP7lJVj0llfBuPIqFBvq3r-74tMZZ0ZfNL25BsvfhruZ4V_kO_ZiVhTgLWSIpIiGrlKubwpj3T-k8PNeGqIV7doL3-dRM7P5OpMHceugOvqxffJGLuIFjV2nU.NIlZb4X6IKZnJV07qtOV-nqgB9_l4T-tNXDBKPF925Q&dib_tag=se&keywords=wireless+earphones&qid=1780676574,3,wireless earphones,2026-06-05 21:52:57
B0GF7M1X2N,"GOBOULT Tenet TWS Earbuds with 75H Playtime, Amp App Support, Quad Mic ENC, Dual Device Pairing Buds, 13mm Driver Ear Buds, Bluetooth 5.4 Wireless Earbuds (Turbo Orange)",₹1499.00,4.0,(978),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjk4NDQyMzYxMjA3MjcxOjE3ODA2NzY1NzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDkxNjAwMzcxNzUzMjo6MDo6&url=%2FGOBOULT-Earbuds-Playtime-Bluetooth-Wireless%2Fdp%2FB0GF7M1X2N%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GF7M1X2N%26pd_rd_r%3Dfc3a2086-e2fd-48d9-8f3c-a9bd73ea7a7d%26pd_rd_w%3DQvAzI%26pd_rd_wg%3D43UbE%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DP2P91XEZBJ0CTK63950B%26qid%3D1780676574%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3D53l9eu903r%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=53l9eu903r&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0GM14V1X6,"GOBOULT Mustang Sprint in Ear Earbuds with 60H Playtime, Amp App Support, 32dB Active Noise Cancellation, Quad Mic ENC, Dual Device Pairing, 10mm Drivers, BTv 6.0 TWS (Neon Green)",₹1799.00,4.1,(517),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjk4NDQyMzYxMjA3MjcxOjE3ODA2NzY1NzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA5MDIwNjY3MDEzMjo6MTo6&url=%2FGOBOULT-Mustang-Earbuds-Playtime-Cancellation%2Fdp%2FB0GM14V1X6%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0GM14V1X6%26pd_rd_r%3Dfc3a2086-e2fd-48d9-8f3c-a9bd73ea7a7d%26pd_rd_w%3DQvAzI%26pd_rd_wg%3D43UbE%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DP2P91XEZBJ0CTK63950B%26qid%3D1780676574%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DjgJoDpy0ns%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jgJoDpy0ns&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0G43D2S3L,"GOBOULT Raven in Ear TWS Earbuds with 70H Playtime, App Support, Quad Mic ENC, 50ms Ultra Low Latency, Dual Device Pairing, 10mm Driver, BTv 5.4 Wireless Earbuds (Champagne)",₹1299.00,4.0,(4.6K),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjk4NDQyMzYxMjA3MjcxOjE3ODA2NzY1NzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg4NzE4MDUyMDIzMjo6Mjo6&url=%2FGOBOULT-Earbuds-Playtime-Wireless-Champagne%2Fdp%2FB0G43D2S3L%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0G43D2S3L%26pd_rd_r%3Dfc3a2086-e2fd-48d9-8f3c-a9bd73ea7a7d%26pd_rd_w%3DQvAzI%26pd_rd_wg%3D43UbE%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DP2P91XEZBJ0CTK63950B%26qid%3D1780676574%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-35-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DjByzJeaL5V%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jByzJeaL5V&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0CQ4MMP63,"GOBOULT Astra Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs,13mm Bass Drivers, TWS Ear Buds",₹1299.00,4.1,(991),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjk4NDQyMzYxMjA3MjcxOjE3ODA2NzY1NzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MjQ3Nzc2MzMzMjo6Mzo6&url=%2FBoult-Launched-Wireless-Breathing-Bluetooth%2Fdp%2FB0CQ4MMP63%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0CQ4MMP63%26pd_rd_r%3Dfc3a2086-e2fd-48d9-8f3c-a9bd73ea7a7d%26pd_rd_w%3DQvAzI%26pd_rd_wg%3D43UbE%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DP2P91XEZBJ0CTK63950B%26qid%3D1780676574%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-36-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DUPLaONF73A%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=UPLaONF73A&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
B0G2GGLTMF,Mivi DuoPods Sync in Ear Earbuds | 60H Playtime Bluetooth Earphones Wireless | Earbuds ENC for Clear Calls | 13mm Drivers Ear Buds Wireless | Gaming Mode | BT 5.3 TWS ENC Earbuds Style | Earpods,₹899.00,4.2,(779),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjk4NDQyMzYxMjA3MjcxOjE3ODA2NzY1NzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg3NjY5NjcyMTczMjo6NDo6&url=%2FMivi-Playtime-Bluetooth-Earphones-Wireless%2Fdp%2FB0G2GGLTMF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dwireless%2Bearphones%26keywords%3Dwireless%2Bearphones%26pd_rd_i%3DB0G2GGLTMF%26pd_rd_r%3Dfc3a2086-e2fd-48d9-8f3c-a9bd73ea7a7d%26pd_rd_w%3DQvAzI%26pd_rd_wg%3D43UbE%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DP2P91XEZBJ0CTK63950B%26qid%3D1780676574%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DoewpQ7qVXo%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=oewpQ7qVXo&sp_cr=ZAZ,3,wireless earphones,2026-06-05 21:52:57
